season,week,network,window,map_slot,selected_image_url,selected_local_path,page_source,map_revision,sha256,width,height,legend_source,legend_status,legend_color_count,expected_color_count,unresolved_colors,legend_colors,dma_rows,ok_rows,review_rows,notes
2025,1,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2025/01-FOX-V4.png,map_archive\2025\week_01\2025_w01_FOX_SINGLE_live_03.png,live,4,ca0251507e4c0d77ba03c3ce7e46b5c24139dc5873e3e936c35a0c3d4f5dcf0e,1280,720,https://506sports.com/nfl.php?yr=2025&wk=1,resolved,6,6,,"{""blue"": ""San Francisco @ Seattle (LATE)"", ""green"": ""Tampa Bay @ Atlanta"", ""light_blue"": ""Carolina @ Jacksonville"", ""orange"": ""Cincinnati @ Cleveland"", ""red"": ""NY Giants @ Washington"", ""yellow"": ""Tennessee @ Denver (LATE)""}",206,206,1,
2025,2,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2025/02-CBS.png,map_archive\2025\week_02\2025_w02_CBS_SINGLE_live_01.png,live,0,ec48f5a769a6880b21e32dcb27ee3ee77ab63619767faa61afdbcfb73ad39fb9,1280,720,https://506sports.com/nfl.php?yr=2025&wk=2,resolved,7,7,,"{""blue"": ""LA Rams @ Tennessee"", ""green"": ""Denver @ Indianapolis (LATE)"", ""light_blue"": ""Cleveland @ Baltimore"", ""orange"": ""Carolina @ Arizona (LATE)"", ""purple"": ""Jacksonville @ Cincinnati"", ""red"": ""Buffalo @ NY Jets"", ""yellow"": ""New England @ Miami""}",206,206,0,
2025,2,FOX,EARLY,FOX_EARLY,https://506sports.com/2025/02-FOX-E.png,map_archive\2025\week_02\2025_w02_FOX_EARLY_live_02.png,live,0,f9ce9a34fc77e24f1ed462d53dbb8e0e93790c6218928073f4273aab1d7a272a,1280,720,https://506sports.com/nfl.php?yr=2025&wk=2,resolved,4,4,,"{""blue"": ""Chicago @ Detroit"", ""green"": ""Seattle @ Pittsburgh"", ""red"": ""NY Giants @ Dallas"", ""yellow"": ""San Francisco @ New Orleans""}",206,206,0,
2025,3,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2025/03-CBS-V2.png,map_archive\2025\week_03\2025_w03_CBS_SINGLE_live_01.png,live,2,01ae0400b21bebbc51d0ca097a4cc1824edb6330d16228098d53f394aa707b83,1280,720,https://506sports.com/nfl.php?yr=2025&wk=3,resolved,6,6,,"{""blue"": ""Pittsburgh @ New England"", ""green"": ""Denver @ LA Chargers (LATE)"", ""light_blue"": ""Indianapolis @ Tennessee"", ""orange"": ""Houston @ Jacksonville"", ""red"": ""Cincinnati @ Minnesota"", ""yellow"": ""New Orleans @ Seattle (LATE)""}",206,206,0,
2025,3,FOX,EARLY,FOX_EARLY,https://506sports.com/2025/03-FOX-E.png,map_archive\2025\week_03\2025_w03_FOX_EARLY_live_02.png,live,0,f95c3a7ce91a99f7bfedfdb60aca75d9bcba4d0841e162c221ace5f85717cac7,1280,720,https://506sports.com/nfl.php?yr=2025&wk=3,resolved,5,5,,"{""blue"": ""NY Jets @ Tampa Bay"", ""green"": ""Green Bay @ Cleveland"", ""orange"": ""Atlanta @ Carolina"", ""red"": ""LA Rams @ Philadelphia"", ""yellow"": ""Las Vegas @ Washington""}",206,206,0,
2025,3,FOX,LATE,FOX_LATE,https://506sports.com/2025/03-FOX-L.png,map_archive\2025\week_03\2025_w03_FOX_LATE_live_03.png,live,0,358b9f6f7a1bdf5bfc174a026a9e4dc8dfab3da37856f0837b9b7bf40e256040,1280,720,https://506sports.com/nfl.php?yr=2025&wk=3,resolved,2,2,,"{""blue"": ""Arizona @ San Francisco"", ""red"": ""Dallas @ Chicago""}",206,206,0,
2025,4,CBS,EARLY,CBS_EARLY,https://506sports.com/2025/04-CBS-E.png,map_archive\2025\week_04\2025_w04_CBS_EARLY_live_01.png,live,0,2920110f16325fba67677d7a21114f71c430495f4ebdf2fdb0a9d6c787f2c39f,1280,720,https://506sports.com/nfl.php?yr=2025&wk=4,resolved,4,4,,"{""blue"": ""LA Chargers @ NY Giants"", ""green"": ""New Orleans @ Buffalo"", ""red"": ""Washington @ Atlanta"", ""yellow"": ""Tennessee @ Houston""}",206,206,0,
2025,4,CBS,LATE,CBS_LATE,https://506sports.com/2025/04-CBS-L-V2.png,map_archive\2025\week_04\2025_w04_CBS_LATE_live_02.png,live,2,ef591e21c75d71dede871828171c37f80ed8cddf79a2ab88caa674cdf446112c,1280,720,https://506sports.com/nfl.php?yr=2025&wk=4,resolved,2,2,,"{""blue"": ""Chicago @ Las Vegas"", ""red"": ""Baltimore @ Kansas City""}",206,206,0,
2025,4,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2025/04-FOX-V2.png,map_archive\2025\week_04\2025_w04_FOX_SINGLE_live_03.png,live,2,de9eeb7447eb6b0924230b9c6045719f35e68a876d8bd0cdd6528f6fe80319c2,1280,720,https://506sports.com/nfl.php?yr=2025&wk=4,resolved,5,5,,"{""blue"": ""Indianapolis @ LA Rams (LATE)"", ""green"": ""Cleveland @ Detroit"", ""orange"": ""Carolina @ New England"", ""red"": ""Philadelphia @ Tampa Bay"", ""yellow"": ""Jacksonville @ San Francisco (LATE)""}",206,206,0,
2025,5,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2025/05-CBS.png,map_archive\2025\week_05\2025_w05_CBS_SINGLE_live_01.png,live,0,5a2acfcfd6dd0c5862aa03dd4839d2c203d35c6aef486ea34786e3448a544474,1280,720,https://506sports.com/nfl.php?yr=2025&wk=5,resolved,5,5,,"{""blue"": ""Houston @ Baltimore"", ""green"": ""Tampa Bay @ Seattle (LATE)"", ""orange"": ""Tennessee @ Arizona (LATE)"", ""red"": ""Denver @ Philadelphia"", ""yellow"": ""NY Giants @ New Orleans""}",206,206,0,
2025,5,FOX,EARLY,FOX_EARLY,https://506sports.com/2025/05-FOX-E-V2.png,map_archive\2025\week_05\2025_w05_FOX_EARLY_live_02.png,live,2,60bff31edac81a7962431a42d675aca024b844e26774684910bf633f2ea088b7,1280,720,https://506sports.com/nfl.php?yr=2025&wk=5,resolved,3,3,,"{""blue"": ""Las Vegas @ Indianapolis"", ""green"": ""Miami @ Carolina"", ""red"": ""Dallas @ NY Jets""}",206,206,0,
2025,5,FOX,LATE,FOX_LATE,https://506sports.com/2025/05-FOX-L-V2.png,map_archive\2025\week_05\2025_w05_FOX_LATE_live_03.png,live,2,7c53de9de3052e154654ba2801218f1334cecc91397a9ba5f1fc2ea72380ccb8,1280,720,https://506sports.com/nfl.php?yr=2025&wk=5,resolved,2,2,,"{""blue"": ""Detroit @ Cincinnati"", ""red"": ""Washington @ LA Chargers""}",206,206,0,
2025,6,CBS,EARLY,CBS_EARLY,https://506sports.com/2025/06-CBS-E-V2.png,map_archive\2025\week_06\2025_w06_CBS_EARLY_live_01.png,live,2,8772846de293c34a4fdf480006a0b81d5f73a6393802bac2614b5906150e3f58,1280,720,https://506sports.com/nfl.php?yr=2025&wk=6,resolved,3,3,,"{""blue"": ""LA Chargers @ Miami"", ""green"": ""New England @ New Orleans"", ""red"": ""Cleveland @ Pittsburgh""}",206,206,0,
2025,6,CBS,LATE,CBS_LATE,https://506sports.com/2025/06-CBS-L-V4.png,map_archive\2025\week_06\2025_w06_CBS_LATE_live_02.png,live,4,c60d22cec63dc71b6e6d1512b9f6aa4d921d3aa780eb5f52d43e23ba93417d7b,1280,720,https://506sports.com/nfl.php?yr=2025&wk=6,resolved,2,2,,"{""blue"": ""Cincinnati @ Green Bay"", ""red"": ""San Francisco @ Tampa Bay""}",206,206,0,
2025,6,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2025/06-FOX-V2.png,map_archive\2025\week_06\2025_w06_FOX_SINGLE_live_03.png,live,2,fb10c10e93c4de42d17c7f6763ffeccf8ff331793309bbcd2a1ab110a386484b,1280,720,https://506sports.com/nfl.php?yr=2025&wk=6,resolved,5,5,,"{""blue"": ""Dallas @ Carolina"", ""green"": ""Tennessee @ Las Vegas (LATE)"", ""orange"": ""Arizona @ Indianapolis"", ""red"": ""LA Rams @ Baltimore"", ""yellow"": ""Seattle @ Jacksonville""}",206,206,1,
2025,7,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2025/07-CBS-V2.png,map_archive\2025\week_07\2025_w07_CBS_SINGLE_live_01.png,live,2,bf6bd13a8a643e5ea301a267394a5f8a24fcf1a9f4afc7a07eadf1f4147a1f5f,1280,720,https://506sports.com/nfl.php?yr=2025&wk=7,resolved,5,5,,"{""blue"": ""Indianapolis @ LA Chargers (LATE)"", ""green"": ""NY Giants @ Denver (LATE)"", ""orange"": ""Miami @ Cleveland"", ""red"": ""Las Vegas @ Kansas City"", ""yellow"": ""New England @ Tennessee""}",206,206,0,
2025,7,FOX,EARLY,FOX_EARLY,https://506sports.com/2025/07-FOX-E-V2.png,map_archive\2025\week_07\2025_w07_FOX_EARLY_live_02.png,live,2,e5da2eb027149713f6ddb6b9eec42a3073f6068cd5b1d846cc6ce962c0d8658a,1280,720,https://506sports.com/nfl.php?yr=2025&wk=7,resolved,3,3,,"{""blue"": ""New Orleans @ Chicago"", ""green"": ""Carolina @ NY Jets"", ""red"": ""Philadelphia @ Minnesota""}",206,206,0,
2025,7,FOX,LATE,FOX_LATE,https://506sports.com/2025/07-FOX-L-V2.png,map_archive\2025\week_07\2025_w07_FOX_LATE_live_03.png,live,2,155096153d89d2c62fcc076aaa14c13e00e5b1fbe22db4eb9cce3613a017a6b4,1280,720,https://506sports.com/nfl.php?yr=2025&wk=7,resolved,2,2,,"{""blue"": ""Green Bay @ Arizona"", ""red"": ""Washington @ Dallas""}",206,206,0,
2025,8,CBS,EARLY,CBS_EARLY,https://506sports.com/2025/08-CBS-E-V2.png,map_archive\2025\week_08\2025_w08_CBS_EARLY_live_01.png,live,2,51bc9b6a455e4749c81d693ed814d91a1d08b5b86b586ac0a7be65bcb6a0aa2b,1280,720,https://506sports.com/nfl.php?yr=2025&wk=8,resolved,3,3,,"{""blue"": ""Miami @ Atlanta"", ""green"": ""NY Jets @ Cincinnati"", ""red"": ""Chicago @ Baltimore""}",206,206,1,
2025,8,CBS,LATE,CBS_LATE,https://506sports.com/2025/08-CBS-L.png,map_archive\2025\week_08\2025_w08_CBS_LATE_live_02.png,live,0,57f1caad6b7353221eaad9b8c173f1989223ce843878fcd8bfb9124377e84a10,1280,720,https://506sports.com/nfl.php?yr=2025&wk=8,resolved,2,2,,"{""blue"": ""Tennessee @ Indianapolis"", ""red"": ""Dallas @ Denver""}",206,206,0,
2025,8,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2025/08-FOX-V2.png,map_archive\2025\week_08\2025_w08_FOX_SINGLE_live_03.png,live,2,958a2c34416746180042a1cae1856f5f668791c84bdc235ee7199952da34988c,1280,720,https://506sports.com/nfl.php?yr=2025&wk=8,resolved,5,5,,"{""blue"": ""San Francisco @ Houston"", ""green"": ""Tampa Bay @ New Orleans (LATE)"", ""orange"": ""Buffalo @ Carolina"", ""red"": ""NY Giants @ Philadelphia"", ""yellow"": ""Cleveland @ New England""}",206,206,0,
2025,9,CBS,EARLY,CBS_EARLY,https://506sports.com/2025/09-CBS-E-V4.png,map_archive\2025\week_09\2025_w09_CBS_EARLY_live_01.png,live,4,e2848cab3fd63f84b6ae60966a18508000ab50441489b1bb27524b7b2814d5be,1280,720,https://506sports.com/nfl.php?yr=2025&wk=9,resolved,5,5,,"{""blue"": ""San Francisco @ NY Giants"", ""green"": ""Atlanta @ New England"", ""orange"": ""LA Chargers @ Tennessee"", ""red"": ""Indianapolis @ Pittsburgh"", ""yellow"": ""Chicago @ Cincinnati""}",206,206,0,
2025,9,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2025/09-FOX-V3.png,map_archive\2025\week_09\2025_w09_FOX_SINGLE_live_02.png,live,3,8741f6e9173224d0c6c4576c607c86a09ab0352dee859e97e3c73fa1187b9926,1280,720,https://506sports.com/nfl.php?yr=2025&wk=9,resolved,5,5,,"{""blue"": ""Denver @ Houston"", ""green"": ""Carolina @ Green Bay"", ""orange"": ""Jacksonville @ Las Vegas (LATE)"", ""red"": ""Minnesota @ Detroit"", ""yellow"": ""New Orleans @ LA Rams (LATE)""}",206,206,0,
2025,10,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2025/10-CBS-V2.png,map_archive\2025\week_10\2025_w10_CBS_SINGLE_live_01.png,live,2,a1f29b56102a0c2793441effb785e06a4e8ed49302adebf393ea4136dddcd21d,1280,720,https://506sports.com/nfl.php?yr=2025&wk=10,resolved,5,5,,"{""blue"": ""Jacksonville @ Houston"", ""green"": ""Arizona @ Seattle (LATE)"", ""orange"": ""Cleveland @ NY Jets"", ""red"": ""New England @ Tampa Bay"", ""yellow"": ""Buffalo @ Miami""}",206,206,2,
2025,10,FOX,EARLY,FOX_EARLY,https://506sports.com/2025/10-FOX-E-V3.png,map_archive\2025\week_10\2025_w10_FOX_EARLY_live_02.png,live,3,a243dc777d840c584b5097bda4e4ae82a11a52173a75036f9480d3fb96ee6c4d,1280,720,https://506sports.com/nfl.php?yr=2025&wk=10,resolved,3,3,,"{""blue"": ""Baltimore @ Minnesota"", ""green"": ""New Orleans @ Carolina"", ""red"": ""NY Giants @ Chicago""}",206,206,0,
2025,10,FOX,LATE,FOX_LATE,https://506sports.com/2025/10-FOX-L-V2.png,map_archive\2025\week_10\2025_w10_FOX_LATE_live_03.png,live,2,d1f17aac1537e3094c81cb5e015d9d76ecb6af5b6e9658ce39b26bfc96a72f37,1280,720,https://506sports.com/nfl.php?yr=2025&wk=10,resolved,2,2,,"{""blue"": ""Detroit @ Washington"", ""red"": ""LA Rams @ San Francisco""}",206,206,1,
2025,11,CBS,EARLY,CBS_EARLY,https://506sports.com/2025/11-CBS-E-V2.png,map_archive\2025\week_11\2025_w11_CBS_EARLY_live_01.png,live,2,d03485dbcd27b84d733a3b39a92587c630893682182cf6aa7dafff1713533110,1280,720,https://506sports.com/nfl.php?yr=2025&wk=11,resolved,3,3,,"{""blue"": ""Cincinnati @ Pittsburgh"", ""green"": ""LA Chargers @ Jacksonville"", ""red"": ""Tampa Bay @ Buffalo""}",206,206,0,
2025,11,CBS,LATE,CBS_LATE,https://506sports.com/2025/11-CBS-L-V2.png,map_archive\2025\week_11\2025_w11_CBS_LATE_live_02.png,live,2,c26dbe906945a8db050320ce05fbf0878bd8abed7efc96d8143996e21365035e,1280,720,https://506sports.com/nfl.php?yr=2025&wk=11,resolved,2,2,,"{""blue"": ""Baltimore @ Cleveland"", ""red"": ""Kansas City @ Denver""}",206,206,0,
2025,11,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2025/11-FOX-V4.png,map_archive\2025\week_11\2025_w11_FOX_SINGLE_live_03.png,live,4,492fce118352d1ff54a39d5c9d63dcd95737c8cb8a885159d77359cb5dd2d89e,1280,720,https://506sports.com/nfl.php?yr=2025&wk=11,resolved,6,6,,"{""blue"": ""Seattle @ LA Rams (LATE)"", ""green"": ""Green Bay @ NY Giants"", ""light_blue"": ""Houston @ Tennessee"", ""orange"": ""San Francisco @ Arizona (LATE)"", ""red"": ""Chicago @ Minnesota"", ""yellow"": ""Carolina @ Atlanta""}",206,206,2,
2025,12,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2025/12-CBS-V3.png,map_archive\2025\week_12\2025_w12_CBS_SINGLE_live_01.png,live,3,c7a68d5f57b9fc8f0f809dbf2ecc73b403091f628f536225c6840c721c83430c,1280,720,https://506sports.com/nfl.php?yr=2025&wk=12,resolved,6,6,,"{""blue"": ""Pittsburgh @ Chicago"", ""green"": ""New England @ Cincinnati"", ""light_blue"": ""Cleveland @ Las Vegas (LATE)"", ""orange"": ""Jacksonville @ Arizona (LATE)"", ""red"": ""Indianapolis @ Kansas City"", ""yellow"": ""NY Jets @ Baltimore""}",206,206,1,
2025,12,FOX,EARLY,FOX_EARLY,https://506sports.com/2025/12-FOX-E-V2.png,map_archive\2025\week_12\2025_w12_FOX_EARLY_live_02.png,live,2,779982b672c5d465c7a7bd03e9fede2aa71a7dfe894cac295c6f143e3a9c92bd,1280,720,https://506sports.com/nfl.php?yr=2025&wk=12,resolved,3,3,,"{""blue"": ""NY Giants @ Detroit"", ""green"": ""Seattle @ Tennessee"", ""red"": ""Minnesota @ Green Bay""}",206,206,0,
2025,12,FOX,LATE,FOX_LATE,https://506sports.com/2025/12-FOX-L-V2.png,map_archive\2025\week_12\2025_w12_FOX_LATE_live_03.png,live,2,7047a5d103d870ec86e1c38d5117f9d34ab994b12609a3cee000a96e53d1f510,1280,720,https://506sports.com/nfl.php?yr=2025&wk=12,resolved,2,2,,"{""blue"": ""Atlanta @ New Orleans"", ""red"": ""Philadelphia @ Dallas""}",206,206,0,
2025,13,CBS,EARLY,CBS_EARLY,https://506sports.com/2025/13-CBS-E.png,map_archive\2025\week_13\2025_w13_CBS_EARLY_live_01.png,live,0,78f814d75047231ffd7f0bb33dcd67b2fef83029f3d13fbe32bc103cce81b96f,1280,720,https://506sports.com/nfl.php?yr=2025&wk=13,resolved,3,3,,"{""blue"": ""San Francisco @ Cleveland"", ""green"": ""Jacksonville @ Tennessee"", ""red"": ""Houston @ Indianapolis""}",206,206,0,
2025,13,CBS,LATE,CBS_LATE,https://506sports.com/2025/13-CBS-L.png,map_archive\2025\week_13\2025_w13_CBS_LATE_live_02.png,live,0,569d38b3e5b3272a6229c5049cdffabf91f911492440d9964b2e79d359729550,1280,720,https://506sports.com/nfl.php?yr=2025&wk=13,resolved,2,2,,"{""blue"": ""Las Vegas @ LA Chargers"", ""red"": ""Buffalo @ Pittsburgh""}",206,206,0,
2025,13,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2025/13-FOX-V2.png,map_archive\2025\week_13\2025_w13_FOX_SINGLE_live_03.png,live,2,64cc493f4117a38e21e635b711820dee12bc32f3cb8050c3a97fc856c24ed8b8,1280,720,https://506sports.com/nfl.php?yr=2025&wk=13,resolved,5,5,,"{""blue"": ""Minnesota @ Seattle (LATE)"", ""green"": ""Atlanta @ NY Jets"", ""orange"": ""New Orleans @ Miami"", ""red"": ""LA Rams @ Carolina"", ""yellow"": ""Arizona @ Tampa Bay""}",206,206,0,
2025,14,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2025/14-CBS-V3.png,map_archive\2025\week_14\2025_w14_CBS_SINGLE_live_01.png,live,3,6b497c705c3a73d0d027feaeeb898b6136ee976bc6c3f9d7a4a73d84460f0e34,1280,720,https://506sports.com/nfl.php?yr=2025&wk=14,resolved,5,5,,"{""blue"": ""Indianapolis @ Jacksonville"", ""green"": ""New Orleans @ Tampa Bay"", ""orange"": ""Miami @ NY Jets"", ""red"": ""Pittsburgh @ Baltimore"", ""yellow"": ""Denver @ Las Vegas (LATE)""}",206,206,0,
2025,14,FOX,EARLY,FOX_EARLY,https://506sports.com/2025/14-FOX-E-V3.png,map_archive\2025\week_14\2025_w14_FOX_EARLY_live_02.png,live,3,9718e42bd6d5c46bedcdbc765ef0db232f3e418bb9319c66932145d1aec5ecac,1280,720,https://506sports.com/nfl.php?yr=2025&wk=14,resolved,4,4,,"{""blue"": ""Washington @ Minnesota"", ""green"": ""Seattle @ Atlanta"", ""red"": ""Cincinnati @ Buffalo"", ""yellow"": ""Tennessee @ Cleveland""}",206,206,0,
2025,14,FOX,LATE,FOX_LATE,https://506sports.com/2025/14-FOX-L.png,map_archive\2025\week_14\2025_w14_FOX_LATE_live_03.png,live,0,3c88d1df782826f21e2384e8a58139e74473ad2fa657c310d613744bb735db3b,1280,720,https://506sports.com/nfl.php?yr=2025&wk=14,resolved,2,2,,"{""blue"": ""LA Rams @ Arizona"", ""red"": ""Chicago @ Green Bay""}",206,206,0,
2025,15,CBS,EARLY,CBS_EARLY,https://506sports.com/2025/15-CBS-E.png,map_archive\2025\week_15\2025_w15_CBS_EARLY_live_01.png,live,0,6181542b5c077394ff8e771b14b094bd3909d2a7ca4cd340dc6092a93724ef9b,1280,720,https://506sports.com/nfl.php?yr=2025&wk=15,resolved,4,4,,"{""blue"": ""LA Chargers @ Kansas City"", ""green"": ""Baltimore @ Cincinnati"", ""red"": ""Buffalo @ New England"", ""yellow"": ""NY Jets @ Jacksonville""}",206,206,1,
2025,15,CBS,LATE,CBS_LATE,https://506sports.com/2025/15-CBS-L.png,map_archive\2025\week_15\2025_w15_CBS_LATE_live_02.png,live,0,152ac4dc10cee2476f24926953dd61c3944af3c36915ff85e7e6968dee0afefd,1280,720,https://506sports.com/nfl.php?yr=2025&wk=15,resolved,2,2,,"{""blue"": ""Indianapolis @ Seattle"", ""red"": ""Green Bay @ Denver""}",206,206,1,
2025,15,FOX,EARLY,FOX_EARLY,https://506sports.com/2025/15-FOX-E.png,map_archive\2025\week_15\2025_w15_FOX_EARLY_live_03.png,live,0,d9fafee3907002ecc788c882cedd60b08a0c749d0c6a5d5c2be8fbbfb2362024,1280,720,https://506sports.com/nfl.php?yr=2025&wk=15,resolved,4,4,,"{""blue"": ""Cleveland @ Chicago"", ""green"": ""Washington @ NY Giants"", ""red"": ""Las Vegas @ Philadelphia"", ""yellow"": ""Arizona @ Houston""}",206,206,2,
2025,15,FOX,LATE,FOX_LATE,https://506sports.com/2025/15-FOX-L-V2.png,map_archive\2025\week_15\2025_w15_FOX_LATE_live_04.png,live,2,5370a6b1d46589544f56f47ac839c18e300808429e7df1f83cba8a268082cd0f,1280,720,https://506sports.com/nfl.php?yr=2025&wk=15,resolved,3,3,,"{""blue"": ""Tennessee @ San Francisco"", ""green"": ""Carolina @ New Orleans"", ""red"": ""Detroit @ LA Rams""}",206,206,0,
2025,16,CBS,EARLY,CBS_EARLY,https://506sports.com/2025/16-CBS-E.png,map_archive\2025\week_16\2025_w16_CBS_EARLY_live_01.png,live,0,83203a40794bf5edd5f3dd4633a70f75635e982ee9746e4d882b357f86beca5a,1280,720,https://506sports.com/nfl.php?yr=2025&wk=16,resolved,4,4,,"{""blue"": ""Kansas City @ Tennessee"", ""green"": ""Cincinnati @ Miami"", ""red"": ""Buffalo @ Cleveland"", ""yellow"": ""NY Jets @ New Orleans""}",206,206,0,
2025,16,CBS,LATE,CBS_LATE,https://506sports.com/2025/16-CBS-L-V2.png,map_archive\2025\week_16\2025_w16_CBS_LATE_live_02.png,live,2,b6f6bcfd277f8e1f747467c8f686df121c5658b7d554586dc55ebd9b0e34fd96,1280,720,https://506sports.com/nfl.php?yr=2025&wk=16,resolved,2,2,,"{""blue"": ""Las Vegas @ Houston"", ""red"": ""Pittsburgh @ Detroit""}",206,206,0,
2025,16,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2025/16-FOX-V2.png,map_archive\2025\week_16\2025_w16_FOX_SINGLE_live_03.png,live,2,c785fa3c74bec0c58b779d180ab4484201ca19f545c893a75a74d933b986518f,1280,720,https://506sports.com/nfl.php?yr=2025&wk=16,resolved,5,5,,"{""blue"": ""Jacksonville @ Denver (LATE)"", ""green"": ""Minnesota @ NY Giants"", ""orange"": ""Atlanta @ Arizona (LATE)"", ""red"": ""LA Chargers @ Dallas"", ""yellow"": ""Tampa Bay @ Carolina""}",206,206,1,
2025,17,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2025/17-CBS.png,map_archive\2025\week_17\2025_w17_CBS_SINGLE_live_01.png,live,0,629d6456c998dde3038b112630d42021cb0dce00a7ac8e40401349d78facdb5e,1280,720,https://506sports.com/nfl.php?yr=2025&wk=17,resolved,4,4,,"{""blue"": ""Seattle @ Carolina"", ""green"": ""NY Giants @ Las Vegas (LATE)"", ""red"": ""Pittsburgh @ Cleveland"", ""yellow"": ""New Orleans @ Tennessee""}",206,206,0,
2025,17,FOX,EARLY,FOX_EARLY,https://506sports.com/2025/17-FOX-E-V2.png,map_archive\2025\week_17\2025_w17_FOX_EARLY_live_02.png,live,2,ca624e8c50dedefb15627e2bc8bdceb7c0fdd8d7a576ec7c1e8c05217efa1fcf,1280,720,https://506sports.com/nfl.php?yr=2025&wk=17,resolved,4,4,,"{""blue"": ""New England @ NY Jets"", ""green"": ""Tampa Bay @ Miami"", ""red"": ""Jacksonville @ Indianapolis"", ""yellow"": ""Arizona @ Cincinnati""}",206,205,1,
2025,18,CBS,EARLY,CBS_EARLY,https://506sports.com/2025/18-CBS-E-V2.png,map_archive\2025\week_18\2025_w18_CBS_EARLY_live_01.png,live,2,c87ea66feb23b70101317e1baef07a669bcf4b53563a68cca62a1f873b99b07b,1280,720,https://506sports.com/nfl.php?yr=2025&wk=18,resolved,3,3,,"{""blue"": ""Green Bay @ Minnesota"", ""green"": ""Cleveland @ Cincinnati"", ""red"": ""Indianapolis @ Houston""}",206,206,0,
2025,18,CBS,LATE,CBS_LATE,https://506sports.com/2025/18-CBS-L-V3.png,map_archive\2025\week_18\2025_w18_CBS_LATE_live_02.png,live,3,f6664b74e1827ab5bf8b19b45092f42dee3e36968b7e96ee03648f066dadcaeb,1280,720,https://506sports.com/nfl.php?yr=2025&wk=18,resolved,4,4,,"{""blue"": ""Washington @ Philadelphia"", ""green"": ""NY Jets @ Buffalo"", ""red"": ""LA Chargers @ Denver"", ""yellow"": ""Kansas City @ Las Vegas""}",206,206,0,
2025,18,FOX,EARLY,FOX_EARLY,https://506sports.com/2025/18-FOX-E-V4.png,map_archive\2025\week_18\2025_w18_FOX_EARLY_live_03.png,live,4,85b1a4c44639414ff76a19bf0d53378746900057b607be2b351905d5c1915bc6,1280,720,https://506sports.com/nfl.php?yr=2025&wk=18,resolved,3,3,,"{""blue"": ""Tennessee @ Jacksonville"", ""green"": ""New Orleans @ Atlanta"", ""red"": ""Dallas @ NY Giants""}",206,206,0,
2025,18,FOX,LATE,FOX_LATE,https://506sports.com/2025/18-FOX-L.png,map_archive\2025\week_18\2025_w18_FOX_LATE_live_04.png,live,0,8c5ae7051efeefd76a0a478ecc802ff6d29a007b779340c828f2238c13db9bec,1280,720,https://506sports.com/nfl.php?yr=2025&wk=18,resolved,3,3,,"{""blue"": ""Miami @ New England"", ""green"": ""Arizona @ LA Rams"", ""red"": ""Detroit @ Chicago""}",206,206,0,
